prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
L2	B1	268	1.67283440696355e-99	2.76017677148985e-98	5.59713692391605	4.88860526578555	6.38746507046294	1.8543374870942	1.58690704108258	1.72225520341489
L3	B1	143	5.27736148020565e-23	1.93503254274207e-22	2.67793994085594	2.23842731875121	3.18357727093752	1.15800549250251	0.805773529443243	0.985047820152647
L4	B1	158	6.40746960265493e-74	7.04821656292042e-73	7.21238419650437	6.0420686229719	8.56158494671062	2.14728533034016	1.79874644055836	1.97579957576139
L5	B1	2	0.344280249659945	0.37870827462594	1.6649186220058	0.197072196563795	6.28382420743544	1.83797874537373	-1.62418513736229	0.509776246565763
M1	B1	58	0.0644534902342417	0.106348258886499	0.779107656718195	0.588880016384506	1.01248186634509	0.0124046100555451	-0.529532823408521	-0.249606044048647
M2	B1	6	2.8009111765053e-08	7.11000529420576e-08	0.182164178438656	0.0666746953184643	0.397773653161895	-0.921872146123444	-2.70792977857633	-1.70284691920111
M4	B1	58	0.000480466215739784	0.00105702567462752	0.642126628704235	0.485500025395963	0.834170274347061	-0.181317731578642	-0.722575938941875	-0.44296975376929
M5	B1	14	0.0693654671462139	0.10900287694405	0.61029530673257	0.332170716946552	1.02986077147824	0.0294236197827126	-1.10210623455477	-0.493812329560274
M6	B1	62	0.00269938193244059	0.00494886687614108	1.50675315134721	1.14791386588849	1.94556152475628	0.665550637078283	0.137946265368644	0.409957104865278
M7	B1	9	0.0150760418745714	0.0261847043084661	2.43459423184646	1.09514244058815	4.72808705125935	1.55352069179119	0.0908844375373482	0.889780102749799
