prox_to	prox_ct	n_proximal	pval	pvale_adjust	or	or05	or95	log_or95	log_or05	log_or
L3	Plasma2	24	0.358519885518257	0.396932730395214	1.21672218793118	0.772272044945881	1.83115596344644	0.604947441445726	-0.258418401205802	0.196160511801134
L4	Plasma2	9	0.583347435815583	0.602792350342769	1.16751044246612	0.528374299453357	2.24800523173924	0.810043259314874	-0.63795034594729	0.154873654817379
L5	Plasma2	1	0.285192045137898	0.327442718491661	3.13575449990045	0.0747119137034974	20.2202192550939	3.00668305700999	-2.59411571223083	1.14286981495325
M1	Plasma2	12	0.0550622311509319	0.0853464582839445	0.574978897139309	0.29517846402907	1.01298146241144	0.0128979254065514	-1.22017514274814	-0.55342193948556
M2	Plasma2	1	3.59407425607911e-05	8.57048476449634e-05	0.0734365970291368	0.00185856658533688	0.411404702340429	-0.888177871735192	-6.28794974140743	-2.61133287049271
M4	Plasma2	13	4.31901022775761e-07	1.48765907844984e-06	0.30673605406556	0.162496472000351	0.528002037747866	-0.638655135912365	-1.8170989882151	-1.18176765994357
M5	Plasma2	3	0.0164433501056324	0.0268286238565582	0.283452403816666	0.058184333975324	0.835196455817772	-0.18008830537597	-2.84413913616074	-1.26071105768096
M6	Plasma2	6	0.0162426890698746	0.0268286238565582	0.401064207144721	0.146404127587927	0.880022872202783	-0.127807380708123	-1.92138448394576	-0.913633746925134
M7	Plasma2	2	0.673590746325984	0.673590746325984	1.26993986638449	0.150985219796127	4.75277571731782	1.55872880891443	-1.89057332910284	0.238969550045934
M8	Plasma2	13	5.87326755452288e-07	1.82071294190209e-06	0.309377972332717	0.163893414638634	0.532559123837616	-0.630061356881037	-1.80853897318151	-1.17319153816524
Mast	Plasma2	2	0.190637868637562	0.250267622532591	0.353167582674198	0.0425116972468388	1.2907507228693	0.255224004815658	-3.15797601158303	-1.04081259624767
Meso	Plasma2	4	1.42354523406481e-06	3.67749185466742e-06	0.163479236436848	0.0443946836297859	0.420946676886825	-0.865249111547655	-3.11463555478102	-1.81106929097933
Peri	Plasma2	87	0.257719890852627	0.307281408324285	1.13647553034909	0.899907877168827	1.41974409535503	0.35047664083387	-0.105462879598139	0.127931833369555
Plasma1	Plasma2	18	2.78863951138925e-13	1.23496892647238e-12	12.2180141175007	6.84745807947606	20.7317882891761	3.03166818848563	1.92387750011753	2.50291142969431
